"subject" "activity" "feature" "measurement" "mean_value"
6 "LAYING" "fBodyBodyGyroMag" "mean()" -0.930153639473684
6 "LAYING" "fBodyBodyGyroMag" "meanFreq()" 0.119317522942105
6 "LAYING" "fBodyBodyGyroMag" "std()" -0.928694890175439
6 "LAYING" "fBodyGyro" "mean()" -0.936615975614035
6 "LAYING" "fBodyGyro" "meanFreq()" 0.056909466758538
6 "LAYING" "fBodyGyro" "std()" -0.951555616959064
6 "LAYING" "tBodyAcc" "mean()" 0.0350946775719298
6 "LAYING" "tBodyAcc" "std()" -0.927970116263158
6 "LAYING" "tBodyAccJerk" "mean()" 0.0328303586681871
6 "LAYING" "tBodyAccJerk" "std()" -0.953220534795322
6 "LAYING" "tBodyAccJerkMag" "mean()" -0.954750504912281
6 "LAYING" "tBodyAccJerkMag" "std()" -0.950341934385965
6 "LAYING" "tBodyAccMag" "mean()" -0.918878850824561
6 "LAYING" "tBodyAccMag" "std()" -0.897326245964912
6 "LAYING" "tBodyGyro" "mean()" 0.0213077468385965
6 "LAYING" "tBodyGyro" "std()" -0.946051684385965
6 "LAYING" "tBodyGyroJerk" "mean()" -0.0751517293389474
6 "LAYING" "tBodyGyroJerk" "std()" -0.952606499824561
6 "LAYING" "tBodyGyroJerkMag" "mean()" -0.955645738245614
6 "LAYING" "tBodyGyroJerkMag" "std()" -0.953157001578947
6 "LAYING" "tBodyGyroMag" "mean()" -0.908980174736842
6 "LAYING" "tBodyGyroMag" "std()" -0.920914497017544
6 "LAYING" "tGravityAcc" "mean()" 0.21858388148655
6 "LAYING" "tGravityAcc" "std()" -0.925013001754386
6 "LAYING" "tGravityAccMag" "mean()" -0.918878850824561
6 "LAYING" "tGravityAccMag" "std()" -0.897326245964912
6 "SITTING" "fBodyAcc" "mean()" -0.946471311818182
6 "SITTING" "fBodyAcc" "meanFreq()" 0.0694247712698788
6 "SITTING" "fBodyAcc" "std()" -0.944632238787879
6 "SITTING" "fBodyAccJerk" "mean()" -0.957436028909091
6 "SITTING" "fBodyAccJerk" "meanFreq()" -0.0474476215246667
6 "SITTING" "fBodyAccJerk" "std()" -0.960001788181818
6 "SITTING" "fBodyAccMag" "mean()" -0.935750391272727
6 "SITTING" "fBodyAccMag" "meanFreq()" 0.128902046152727
6 "SITTING" "fBodyAccMag" "std()" -0.939547202909091
6 "SITTING" "fBodyBodyAccJerkMag" "mean()" -0.948348653636364
6 "SITTING" "fBodyBodyAccJerkMag" "meanFreq()" 0.171844519818182
6 "SITTING" "fBodyBodyAccJerkMag" "std()" -0.947304700363636
6 "SITTING" "fBodyBodyGyroJerkMag" "mean()" -0.952034566
6 "SITTING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.121846501998182
6 "SITTING" "fBodyBodyGyroJerkMag" "std()" -0.951196693454545
6 "SITTING" "fBodyBodyGyroMag" "mean()" -0.929725679272727
6 "SITTING" "fBodyBodyGyroMag" "meanFreq()" 0.0461735838090909
6 "SITTING" "fBodyBodyGyroMag" "std()" -0.929549141636364
6 "SITTING" "fBodyGyro" "mean()" -0.93943122969697
6 "SITTING" "fBodyGyro" "meanFreq()" 0.0179935540709091
6 "SITTING" "fBodyGyro" "std()" -0.951878438242424
6 "SITTING" "tBodyAcc" "mean()" 0.0506865324054545
6 "SITTING" "tBodyAcc" "std()" -0.943214720606061
6 "SITTING" "tBodyAccJerk" "mean()" 0.0272373326137576
6 "SITTING" "tBodyAccJerk" "std()" -0.957882038363636
6 "SITTING" "tBodyAccJerkMag" "mean()" -0.962733502
6 "SITTING" "tBodyAccJerkMag" "std()" -0.948181827818182
6 "SITTING" "tBodyAccMag" "mean()" -0.949543531272727
6 "SITTING" "tBodyAccMag" "std()" -0.931572655636364
6 "SITTING" "tBodyGyro" "mean()" -0.0139059859733333
6 "SITTING" "tBodyGyro" "std()" -0.947059692484848
6 "SITTING" "tBodyGyroJerk" "mean()" -0.0578728178455758
6 "SITTING" "tBodyGyroJerk" "std()" -0.954761067454545
6 "SITTING" "tBodyGyroJerkMag" "mean()" -0.962929227818182
6 "SITTING" "tBodyGyroJerkMag" "std()" -0.950150571818182
6 "SITTING" "tBodyGyroMag" "mean()" -0.932703812181818
6 "SITTING" "tBodyGyroMag" "std()" -0.921259472727273
6 "SITTING" "tGravityAcc" "mean()" 0.357159255654061
6 "SITTING" "tGravityAcc" "std()" -0.968408065454545
6 "SITTING" "tGravityAccMag" "mean()" -0.949543531272727
6 "SITTING" "tGravityAccMag" "std()" -0.931572655636364
6 "STANDING" "fBodyAcc" "mean()" -0.95010025871345
6 "STANDING" "fBodyAcc" "meanFreq()" 0.000233895764327486
6 "STANDING" "fBodyAcc" "std()" -0.942527903099415
6 "STANDING" "fBodyAccJerk" "mean()" -0.962876507251462
6 "STANDING" "fBodyAccJerk" "meanFreq()" -0.045329558145614
6 "STANDING" "fBodyAccJerk" "std()" -0.96527099128655
6 "STANDING" "fBodyAccMag" "mean()" -0.945949804035088
6 "STANDING" "fBodyAccMag" "meanFreq()" 0.0373542193561403
6 "STANDING" "fBodyAccMag" "std()" -0.94456410754386
6 "STANDING" "fBodyBodyAccJerkMag" "mean()" -0.955914005438597
6 "STANDING" "fBodyBodyAccJerkMag" "meanFreq()" 0.190943682210526
6 "STANDING" "fBodyBodyAccJerkMag" "std()" -0.95538157877193
6 "STANDING" "fBodyBodyGyroJerkMag" "mean()" -0.955425138245614
6 "STANDING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0276252654912281
6 "STANDING" "fBodyBodyGyroJerkMag" "std()" -0.952088499473684
6 "STANDING" "fBodyBodyGyroMag" "mean()" -0.926664297017544
6 "STANDING" "fBodyBodyGyroMag" "meanFreq()" -0.0701196902631579
6 "STANDING" "fBodyBodyGyroMag" "std()" -0.923108761578947
6 "STANDING" "fBodyGyro" "mean()" -0.939375044210526
6 "STANDING" "fBodyGyro" "meanFreq()" -0.129523116189649
6 "STANDING" "fBodyGyro" "std()" -0.949937423976608
6 "STANDING" "tBodyAcc" "mean()" 0.0500165946438597
6 "STANDING" "tBodyAcc" "std()" -0.942981241111111
6 "STANDING" "tBodyAccJerk" "mean()" 0.025657225978655
6 "STANDING" "tBodyAccJerk" "std()" -0.963347384853801
6 "STANDING" "tBodyAccJerkMag" "mean()" -0.967102436140351
6 "STANDING" "tBodyAccJerkMag" "std()" -0.956099145964912
6 "STANDING" "tBodyAccMag" "mean()" -0.945022876491228
6 "STANDING" "tBodyAccMag" "std()" -0.939310249649123
6 "STANDING" "tBodyGyro" "mean()" -0.00349826745672515
6 "STANDING" "tBodyGyro" "std()" -0.945943346959064
6 "STANDING" "tBodyGyroJerk" "mean()" -0.0656061945426901
6 "STANDING" "tBodyGyroJerk" "std()" -0.957201311345029
6 "STANDING" "tBodyGyroJerkMag" "mean()" -0.963406222982456
6 "STANDING" "tBodyGyroJerkMag" "std()" -0.952536233859649
6 "STANDING" "tBodyGyroMag" "mean()" -0.939404744385965
6 "STANDING" "tBodyGyroMag" "std()" -0.915891572982456
6 "STANDING" "tGravityAcc" "mean()" 0.242935771692982
6 "STANDING" "tGravityAcc" "std()" -0.965609076783626
6 "STANDING" "tGravityAccMag" "mean()" -0.945022876491228
6 "STANDING" "tGravityAccMag" "std()" -0.939310249649123
6 "WALKING" "fBodyAcc" "mean()" -0.181890955178363
6 "WALKING" "fBodyAcc" "meanFreq()" 0.00344624148421053
6 "WALKING" "fBodyAcc" "std()" -0.26466755652848
6 "WALKING" "fBodyAccJerk" "mean()" -0.255918588708772
6 "WALKING" "fBodyAccJerk" "meanFreq()" -0.249576794776667
6 "WALKING" "fBodyAccJerk" "std()" -0.256624660176023
6 "WALKING" "fBodyAccMag" "mean()" -0.201386607649123
6 "WALKING" "fBodyAccMag" "meanFreq()" 0.20009036395614
6 "WALKING" "fBodyAccMag" "std()" -0.421683093508772
6 "WALKING" "fBodyBodyAccJerkMag" "mean()" -0.055401423331579
6 "WALKING" "fBodyBodyAccJerkMag" "meanFreq()" -0.00922884645438597
6 "WALKING" "fBodyBodyAccJerkMag" "std()" -0.0964999702982456
6 "WALKING" "fBodyBodyGyroJerkMag" "mean()" -0.366500534122807
6 "WALKING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.10092473178193
6 "WALKING" "fBodyBodyGyroJerkMag" "std()" -0.408078906482456
6 "WALKING" "fBodyBodyGyroMag" "mean()" -0.329681123368421
6 "WALKING" "fBodyBodyGyroMag" "meanFreq()" 0.293109613491228
6 "WALKING" "fBodyBodyGyroMag" "std()" -0.510648322631579
6 "WALKING" "fBodyGyro" "mean()" -0.261534866246784
6 "WALKING" "fBodyGyro" "meanFreq()" 0.145247558748304
6 "WALKING" "fBodyGyro" "std()" -0.453180598245614
6 "WALKING" "tBodyAcc" "mean()" 0.0521534277615789
6 "WALKING" "tBodyAcc" "std()" -0.212216346521637
6 "WALKING" "tBodyAccJerk" "mean()" 0.0153620346959064
6 "WALKING" "tBodyAccJerk" "std()" -0.233491086563743
6 "WALKING" "tBodyAccJerkMag" "mean()" -0.195117026052632
6 "WALKING" "tBodyAccJerkMag" "std()" -0.0706029648421053
6 "WALKING" "tBodyAccMag" "mean()" -0.166840713631579
6 "WALKING" "tBodyAccMag" "std()" -0.266734167368421
6 "WALKING" "tBodyGyro" "mean()" -0.00535832843918129
6 "WALKING" "tBodyGyro" "std()" -0.386954185087719
6 "WALKING" "tBodyGyroJerk" "mean()" -0.0593599115385965
6 "WALKING" "tBodyGyroJerk" "std()" -0.255225200639181
6 "WALKING" "tBodyGyroJerkMag" "mean()" -0.321290483140351
6 "WALKING" "tBodyGyroJerkMag" "std()" -0.364708342315789
6 "WALKING" "tBodyGyroMag" "mean()" -0.281207841122807
6 "WALKING" "tBodyGyroMag" "std()" -0.36560291677193
6 "WALKING" "tGravityAcc" "mean()" 0.258853828497076
6 "WALKING" "tGravityAcc" "std()" -0.966411163450292
6 "WALKING" "tGravityAccMag" "mean()" -0.166840713631579
6 "WALKING" "tGravityAccMag" "std()" -0.266734167368421
6 "WALKING_DOWNSTAIRS" "fBodyAcc" "mean()" 0.130159029649306
6 "WALKING_DOWNSTAIRS" "fBodyAcc" "meanFreq()" -0.0278283305339583
6 "WALKING_DOWNSTAIRS" "fBodyAcc" "std()" 0.0935344312638889
6 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "mean()" -0.00310958717013889
6 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "meanFreq()" -0.278308926892361
6 "WALKING_DOWNSTAIRS" "fBodyAccJerk" "std()" 0.0136122851395278
6 "WALKING_DOWNSTAIRS" "fBodyAccMag" "mean()" 0.395958034583333
6 "WALKING_DOWNSTAIRS" "fBodyAccMag" "meanFreq()" 0.106479482332292
6 "WALKING_DOWNSTAIRS" "fBodyAccMag" "std()" 0.1446227570625
6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "mean()" 0.243834258785417
6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" -0.00160659497083333
6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" "std()" 0.15480886140625
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.132705384364583
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0369462966260417
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.145733545496458
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "mean()" -0.0143735434
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "meanFreq()" 0.230693028479167
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" "std()" -0.242353857320833
6 "WALKING_DOWNSTAIRS" "fBodyGyro" "mean()" 0.0286297962923611
6 "WALKING_DOWNSTAIRS" "fBodyGyro" "meanFreq()" 0.151864661491667
6 "WALKING_DOWNSTAIRS" "fBodyGyro" "std()" -0.265954384515972
6 "WALKING_DOWNSTAIRS" "tBodyAcc" "mean()" 0.0500996872914583
6 "WALKING_DOWNSTAIRS" "tBodyAcc" "std()" 0.141214122013264
6 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean()" 0.0347444985356944
6 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std()" 0.0349992593722222
6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "mean()" 0.10384507225
6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" "std()" 0.209502174375
6 "WALKING_DOWNSTAIRS" "tBodyAccMag" "mean()" 0.333754731458333
6 "WALKING_DOWNSTAIRS" "tBodyAccMag" "std()" 0.373611914166667
6 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean()" -0.0144202350367361
6 "WALKING_DOWNSTAIRS" "tBodyGyro" "std()" -0.160537738751389
6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "mean()" -0.0465590266125
6 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" "std()" 0.0130122965222222
6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "mean()" -0.0829366854166667
6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" "std()" -0.111228416159583
6 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "mean()" 0.0142677821595833
6 "WALKING_DOWNSTAIRS" "tBodyGyroMag" "std()" -0.0426276750979167
6 "WALKING_DOWNSTAIRS" "tGravityAcc" "mean()" 0.237135101262083
6 "WALKING_DOWNSTAIRS" "tGravityAcc" "std()" -0.940787545069444
6 "WALKING_DOWNSTAIRS" "tGravityAccMag" "mean()" 0.333754731458333
6 "WALKING_DOWNSTAIRS" "tGravityAccMag" "std()" 0.373611914166667
6 "WALKING_UPSTAIRS" "fBodyAcc" "mean()" -0.153506654190196
6 "WALKING_UPSTAIRS" "fBodyAcc" "meanFreq()" -0.202263460408627
6 "WALKING_UPSTAIRS" "fBodyAcc" "std()" -0.0759613233353595
6 "WALKING_UPSTAIRS" "fBodyAccJerk" "mean()" -0.305706326724837
6 "WALKING_UPSTAIRS" "fBodyAccJerk" "meanFreq()" -0.448271085718954
6 "WALKING_UPSTAIRS" "fBodyAccJerk" "std()" -0.258490057421569
6 "WALKING_UPSTAIRS" "fBodyAccMag" "mean()" -0.0819479396203922
6 "WALKING_UPSTAIRS" "fBodyAccMag" "meanFreq()" -0.0140154345627451
6 "WALKING_UPSTAIRS" "fBodyAccMag" "std()" -0.222161433666667
6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "mean()" -0.169868234496078
6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "meanFreq()" -0.0612378407705882
6 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" "std()" -0.177734840922353
6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "mean()" -0.45923633377451
6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0285053836466667
6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" "std()" -0.455937719019608
6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "mean()" -0.230627015078431
6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "meanFreq()" 0.0144807316545098
6 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" "std()" -0.318173892545098
6 "WALKING_UPSTAIRS" "fBodyGyro" "mean()" -0.163710999602614
6 "WALKING_UPSTAIRS" "fBodyGyro" "meanFreq()" -0.0583641463281046
6 "WALKING_UPSTAIRS" "fBodyGyro" "std()" -0.337954928196078
6 "WALKING_UPSTAIRS" "tBodyAcc" "mean()" 0.0396347926022222
6 "WALKING_UPSTAIRS" "tBodyAcc" "std()" -0.07145947214
6 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean()" 0.0244806728006536
6 "WALKING_UPSTAIRS" "tBodyAccJerk" "std()" -0.260843769668562
6 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "mean()" -0.207379799254902
6 "WALKING_UPSTAIRS" "tBodyAccJerkMag" "std()" -0.169970363039216
6 "WALKING_UPSTAIRS" "tBodyAccMag" "mean()" 0.0177790974433333
6 "WALKING_UPSTAIRS" "tBodyAccMag" "std()" -0.0791508842176471
6 "WALKING_UPSTAIRS" "tBodyGyro" "mean()" -0.0207384929561438
6 "WALKING_UPSTAIRS" "tBodyGyro" "std()" -0.273891268976471
6 "WALKING_UPSTAIRS" "tBodyGyroJerk" "mean()" -0.056217663177451
6 "WALKING_UPSTAIRS" "tBodyGyroJerk" "std()" -0.281357401853856
6 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "mean()" -0.342895367921569
6 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" "std()" -0.440079851313725
6 "WALKING_UPSTAIRS" "tBodyGyroMag" "mean()" -0.12912124415098
6 "WALKING_UPSTAIRS" "tBodyGyroMag" "std()" -0.199893710196078
6 "WALKING_UPSTAIRS" "tGravityAcc" "mean()" 0.184812912101961
6 "WALKING_UPSTAIRS" "tGravityAcc" "std()" -0.926165486797386
6 "WALKING_UPSTAIRS" "tGravityAccMag" "mean()" 0.0177790974433333
6 "WALKING_UPSTAIRS" "tGravityAccMag" "std()" -0.0791508842176471
7 "LAYING" "fBodyAcc" "mean()" -0.951409948012821
7 "LAYING" "fBodyAcc" "meanFreq()" -0.147543441867949
7 "LAYING" "fBodyAcc" "std()" -0.935806376410256
7 "LAYING" "fBodyAccJerk" "mean()" -0.974149891153846
7 "LAYING" "fBodyAccJerk" "meanFreq()" 0.0233807479647436
7 "LAYING" "fBodyAccJerk" "std()" -0.978173105192308
7 "LAYING" "fBodyAccMag" "mean()" -0.927976880634615
7 "LAYING" "fBodyAccMag" "meanFreq()" -0.129091025169231
7 "LAYING" "fBodyAccMag" "std()" -0.910542462919231
7 "LAYING" "fBodyBodyAccJerkMag" "mean()" -0.968066259230769
7 "LAYING" "fBodyBodyAccJerkMag" "meanFreq()" 0.217605286703846
7 "LAYING" "fBodyBodyAccJerkMag" "std()" -0.965359228076923
7 "LAYING" "fBodyBodyGyroJerkMag" "mean()" -0.974117912115385
7 "LAYING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.104422952923077
7 "LAYING" "fBodyBodyGyroJerkMag" "std()" -0.969403035384615
7 "LAYING" "fBodyBodyGyroMag" "mean()" -0.941130719230769
7 "LAYING" "fBodyBodyGyroMag" "meanFreq()" -0.265784491092308
7 "LAYING" "fBodyBodyGyroMag" "std()" -0.918892518653846
7 "LAYING" "fBodyGyro" "mean()" -0.956053355448718
7 "LAYING" "fBodyGyro" "meanFreq()" -0.193000860914936
7 "LAYING" "fBodyGyro" "std()" -0.953650846858974
7 "LAYING" "tBodyAcc" "mean()" 0.042791501924359
7 "LAYING" "tBodyAcc" "std()" -0.938584881538462
7 "LAYING" "tBodyAccJerk" "mean()" 0.036262476116859
7 "LAYING" "tBodyAccJerk" "std()" -0.975684660192308
7 "LAYING" "tBodyAccJerkMag" "mean()" -0.980127239615385
7 "LAYING" "tBodyAccJerkMag" "std()" -0.967310932307692
7 "LAYING" "tBodyAccMag" "mean()" -0.936392023846154
7 "LAYING" "tBodyAccMag" "std()" -0.907039513153846
7 "LAYING" "tBodyGyro" "mean()" 0.00649597186019231
7 "LAYING" "tBodyGyro" "std()" -0.953497882820513
7 "LAYING" "tBodyGyroJerk" "mean()" -0.0696747218429487
7 "LAYING" "tBodyGyroJerk" "std()" -0.979730946025641
7 "LAYING" "tBodyGyroJerkMag" "mean()" -0.983008829038462
7 "LAYING" "tBodyGyroJerkMag" "std()" -0.971205137884615
7 "LAYING" "tBodyGyroMag" "mean()" -0.915793634807692
7 "LAYING" "tBodyGyroMag" "std()" -0.918662459038462
7 "LAYING" "tGravityAcc" "mean()" 0.266055950320513
7 "LAYING" "tGravityAcc" "std()" -0.943891267916667
7 "LAYING" "tGravityAccMag" "mean()" -0.936392023846154
7 "LAYING" "tGravityAccMag" "std()" -0.907039513153846
7 "SITTING" "fBodyAcc" "mean()" -0.936287699513889
7 "SITTING" "fBodyAcc" "meanFreq()" -0.0401602116861111
7 "SITTING" "fBodyAcc" "std()" -0.907197404930556
7 "SITTING" "fBodyAccJerk" "mean()" -0.973321453888889
7 "SITTING" "fBodyAccJerk" "meanFreq()" 0.00429256370486111
7 "SITTING" "fBodyAccJerk" "std()" -0.976846839652778
7 "SITTING" "fBodyAccMag" "mean()" -0.90895677625
7 "SITTING" "fBodyAccMag" "meanFreq()" -0.0112330111875
7 "SITTING" "fBodyAccMag" "std()" -0.88691563825
7 "SITTING" "fBodyBodyAccJerkMag" "mean()" -0.970954184166667
7 "SITTING" "fBodyBodyAccJerkMag" "meanFreq()" 0.18122972525
7 "SITTING" "fBodyBodyAccJerkMag" "std()" -0.9684948675
7 "SITTING" "fBodyBodyGyroJerkMag" "mean()" -0.978634991458333
7 "SITTING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0553638918958333
7 "SITTING" "fBodyBodyGyroJerkMag" "std()" -0.97496593875
7 "SITTING" "fBodyBodyGyroMag" "mean()" -0.933081955208333
7 "SITTING" "fBodyBodyGyroMag" "meanFreq()" -0.142830891383333
7 "SITTING" "fBodyBodyGyroMag" "std()" -0.895804978125
7 "SITTING" "fBodyGyro" "mean()" -0.949243251666667
7 "SITTING" "fBodyGyro" "meanFreq()" -0.133055506097986
7 "SITTING" "fBodyGyro" "std()" -0.940265720208333
7 "SITTING" "tBodyAcc" "mean()" 0.0491996879543056
7 "SITTING" "tBodyAcc" "std()" -0.9128853381875
7 "SITTING" "tBodyAccJerk" "mean()" 0.03157957848
7 "SITTING" "tBodyAccJerk" "std()" -0.974624415763889
7 "SITTING" "tBodyAccJerkMag" "mean()" -0.976559676458333
7 "SITTING" "tBodyAccJerkMag" "std()" -0.970243274166667
7 "SITTING" "tBodyAccMag" "mean()" -0.918432107083333
7 "SITTING" "tBodyAccMag" "std()" -0.881957619770833
7 "SITTING" "tBodyGyro" "mean()" -0.0191007570376389
7 "SITTING" "tBodyGyro" "std()" -0.941005499444444
7 "SITTING" "tBodyGyroJerk" "mean()" -0.0596388926416667
7 "SITTING" "tBodyGyroJerk" "std()" -0.978782797222222
7 "SITTING" "tBodyGyroJerkMag" "mean()" -0.981665122291667
7 "SITTING" "tBodyGyroJerkMag" "std()" -0.976214430208333
7 "SITTING" "tBodyGyroMag" "mean()" -0.897870535
7 "SITTING" "tBodyGyroMag" "std()" -0.898063314375
7 "SITTING" "tGravityAcc" "mean()" 0.346733305290278
7 "SITTING" "tGravityAcc" "std()" -0.923707077777778
7 "SITTING" "tGravityAccMag" "mean()" -0.918432107083333
7 "SITTING" "tGravityAccMag" "std()" -0.881957619770833
7 "STANDING" "fBodyAcc" "mean()" -0.952372045974843
7 "STANDING" "fBodyAcc" "meanFreq()" -0.0794819490471698
7 "STANDING" "fBodyAcc" "std()" -0.93733963427673
7 "STANDING" "fBodyAccJerk" "mean()" -0.970572607421384
7 "STANDING" "fBodyAccJerk" "meanFreq()" -0.0596216960225975
7 "STANDING" "fBodyAccJerk" "std()" -0.973371027924528
7 "STANDING" "fBodyAccMag" "mean()" -0.945611450377358
7 "STANDING" "fBodyAccMag" "meanFreq()" -0.0288451773293208
7 "STANDING" "fBodyAccMag" "std()" -0.93728796509434
7 "STANDING" "fBodyBodyAccJerkMag" "mean()" -0.967417888301887
7 "STANDING" "fBodyBodyAccJerkMag" "meanFreq()" 0.256759439860377
7 "STANDING" "fBodyBodyAccJerkMag" "std()" -0.969092161886792
7 "STANDING" "fBodyBodyGyroJerkMag" "mean()" -0.973671168679245
7 "STANDING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.0954707400377358
7 "STANDING" "fBodyBodyGyroJerkMag" "std()" -0.971899418301887
7 "STANDING" "fBodyBodyGyroMag" "mean()" -0.93870498490566
7 "STANDING" "fBodyBodyGyroMag" "meanFreq()" -0.187181670020755
7 "STANDING" "fBodyBodyGyroMag" "std()" -0.919848139056604
7 "STANDING" "fBodyGyro" "mean()" -0.950945121761006
7 "STANDING" "fBodyGyro" "meanFreq()" -0.224874310722013
7 "STANDING" "fBodyGyro" "std()" -0.949349850125786
7 "STANDING" "tBodyAcc" "mean()" 0.0561238916698113
7 "STANDING" "tBodyAcc" "std()" -0.939924220251572
7 "STANDING" "tBodyAccJerk" "mean()" 0.0237654951400629
7 "STANDING" "tBodyAccJerk" "std()" -0.971424735849057
7 "STANDING" "tBodyAccJerkMag" "mean()" -0.973381306226415
7 "STANDING" "tBodyAccJerkMag" "std()" -0.968566356037736
7 "STANDING" "tBodyAccMag" "mean()" -0.942724659245283
7 "STANDING" "tBodyAccMag" "std()" -0.933590156792453
7 "STANDING" "tBodyGyro" "mean()" -0.00716245517918239
7 "STANDING" "tBodyGyro" "std()" -0.948841803836478
7 "STANDING" "tBodyGyroJerk" "mean()" -0.0619909096509434
7 "STANDING" "tBodyGyroJerk" "std()" -0.973662648616352
7 "STANDING" "tBodyGyroJerkMag" "mean()" -0.977377083018868
7 "STANDING" "tBodyGyroJerkMag" "std()" -0.97210793
7 "STANDING" "tBodyGyroMag" "mean()" -0.943425564528302
7 "STANDING" "tBodyGyroMag" "std()" -0.918438958867924
7 "STANDING" "tGravityAcc" "mean()" 0.263154755622642
7 "STANDING" "tGravityAcc" "std()" -0.964413839119497
7 "STANDING" "tGravityAccMag" "mean()" -0.942724659245283
7 "STANDING" "tGravityAccMag" "std()" -0.933590156792453
7 "WALKING" "fBodyAcc" "mean()" -0.122873866942865
7 "WALKING" "fBodyAcc" "meanFreq()" -0.00955435723508772
7 "WALKING" "fBodyAcc" "std()" -0.110813301081345
7 "WALKING" "fBodyAccJerk" "mean()" -0.204466352665205
7 "WALKING" "fBodyAccJerk" "meanFreq()" -0.272144015082456
7 "WALKING" "fBodyAccJerk" "std()" -0.199752692078363
7 "WALKING" "fBodyAccMag" "mean()" -0.151243649578947
7 "WALKING" "fBodyAccMag" "meanFreq()" 0.172997883545614
7 "WALKING" "fBodyAccMag" "std()" -0.351706780526316
7 "WALKING" "fBodyBodyAccJerkMag" "mean()" -0.0384187298547368
7 "WALKING" "fBodyBodyAccJerkMag" "meanFreq()" -0.0127446365087719
7 "WALKING" "fBodyBodyAccJerkMag" "std()" -0.022138358
7 "WALKING" "fBodyBodyGyroJerkMag" "mean()" -0.155339855862632
7 "WALKING" "fBodyBodyGyroJerkMag" "meanFreq()" 0.000880340047368421
7 "WALKING" "fBodyBodyGyroJerkMag" "std()" -0.0841663774087719
7 "WALKING" "fBodyBodyGyroMag" "mean()" -0.192909765467895
7 "WALKING" "fBodyBodyGyroMag" "meanFreq()" 0.300315718087719
7 "WALKING" "fBodyBodyGyroMag" "std()" -0.343894914947368
7 "WALKING" "fBodyGyro" "mean()" -0.279031803332749
7 "WALKING" "fBodyGyro" "meanFreq()" 0.133136755384211
7 "WALKING" "fBodyGyro" "std()" -0.439248217976608
7 "WALKING" "tBodyAcc" "mean()" 0.0486756871538012
7 "WALKING" "tBodyAcc" "std()" -0.0816246045152047
7 "WALKING" "tBodyAccJerk" "mean()" 0.029179560694152
7 "WALKING" "tBodyAccJerk" "std()" -0.183419878454269
7 "WALKING" "tBodyAccJerkMag" "mean()" -0.192948900438596
7 "WALKING" "tBodyAccJerkMag" "std()" -0.027557329277193
7 "WALKING" "tBodyAccMag" "mean()" -0.0978090439438596
7 "WALKING" "tBodyAccMag" "std()" -0.198554708385965
7 "WALKING" "tBodyGyro" "mean()" -0.00577085339847953
7 "WALKING" "tBodyGyro" "std()" -0.376808452578947
7 "WALKING" "tBodyGyroJerk" "mean()" -0.0726673706851228
7 "WALKING" "tBodyGyroJerk" "std()" -0.281368892990058
7 "WALKING" "tBodyGyroJerkMag" "mean()" -0.300022779964912
7 "WALKING" "tBodyGyroJerkMag" "std()" -0.0953401161070176
